,index,fname,fname_pkl,label,length,max_f,max_t,min_f,min_t,shp_001,shp_002,shp_003,shp_004,shp_005,shp_006,shp_007,shp_008,shp_009,shp_010,shp_011,shp_012,shp_013,shp_014,shp_015,shp_016,shp_017,shp_018,shp_019,shp_020,shp_021,shp_022,shp_023,shp_024,shp_025,shp_026,shp_027,shp_028,shp_029,shp_030,shp_031,shp_032,shp_033,shp_034,shp_035,shp_036,shp_037,shp_038,shp_039,shp_040,shp_041,shp_042,shp_043,shp_044,shp_045,shp_046,shp_047,shp_048,shp_049,shp_050,shp_051,shp_052,shp_053,shp_054,shp_055,shp_056,shp_057,shp_058,shp_059,shp_060,shp_061,shp_062,shp_063,shp_064,shp_065,shp_066,shp_067,shp_068,shp_069,shp_070,shp_071,shp_072,shp_073,shp_074,shp_075,shp_076,shp_077,shp_078,shp_079,shp_080,shp_081,shp_082,shp_083,shp_084,shp_085,shp_086,shp_087,shp_088,shp_089,shp_090,shp_091,shp_092,shp_093,shp_094,shp_095,shp_096,y_prob
80,91,G019_20211114_003000.WAV,G019_21-11-14.wav,LLUVIA,5.0,58909.094,5.0,4145.4546,0.0,0.06263280464141988,0.05867296035189721,0.03484556440304682,0.03637208287397426,0.02472436906081777,0.025362703053718974,0.024447384648620805,0.028754821709359498,0.02507930691668394,0.026832304629614896,0.02463024795456875,0.028868015191464706,0.02450323146501825,0.025247011511345938,0.034520486258712034,0.036186400857843616,0.04233049596726401,0.039205680360605726,0.02226838205968707,0.022665411778431368,0.014535721056326254,0.013920528899058378,0.014332261069757046,0.01478615838720101,0.014790405948153746,0.01298233833704966,0.01415559562196529,0.014678074322126871,0.014400397108218747,0.01378574270724595,0.02218818998804483,0.022567498967722647,0.02688363440208582,0.02501528496461821,0.015470302479695662,0.01495288124249506,0.01298135748424352,0.010891703975788035,0.015534166414274055,0.012545944371867302,0.017691854391396943,0.009947885526903863,0.015365792702218177,0.012434190266081651,0.012462455030311098,0.01057382859463216,0.015115182237288175,0.014738478973552668,0.01835831457718767,0.016719185038180814,0.01334894494626591,0.012471129799501922,0.016808788793582975,0.013205761905534422,0.025394518556997495,0.018204445516855676,0.03266217191100987,0.017253567743035197,0.02531013429533585,0.018131458148239347,0.016276512559897694,0.012649688284043378,0.012695263329307276,0.012175230974566876,0.012007748116289817,0.010619160593058796,0.014162191877972288,0.012753571948131886,0.024402574257075874,0.0188239564154654,0.0417604420770066,0.03109466142453305,0.061367871944539736,0.0389432070290572,0.04200248308899945,0.031138743385444558,0.02481228170890393,0.018832275581472765,0.014466470862137612,0.012911094962892167,0.007596239484427898,0.007037220090516908,0.02051929493995536,0.018236864515301585,0.047342309547549144,0.03381875647585484,0.07454948377583348,0.04888452263534827,0.08624950850189053,0.039590340748215096,0.07494850340598315,0.04923979624098383,0.048724447580326014,0.034861251440662946,0.02245076673289562,0.019242866220992676,0.11345859380424057
81,92,G019_20211114_013000.WAV,G019_21-11-14.wav,LLUVIA,5.0,75054.55,5.0,3490.909,0.0,0.07345549672832682,0.06660489903839209,0.03917407217862364,0.039158572533819797,0.02457211301624681,0.024823436147563976,0.022728487489549205,0.02663208194807902,0.022898647589324313,0.024514754637947257,0.022628425371143214,0.02662644511992476,0.024285160934297053,0.024649526345443366,0.03904490969373954,0.039040666552463875,0.055801619688030324,0.04831622989777115,0.029096398106092707,0.02715823888809165,0.015504724917351513,0.015023012284009088,0.01416511891258208,0.014664089525877048,0.014413101792109348,0.012349353033419995,0.014067340986158609,0.014583395287585744,0.015258701301919636,0.01486597136251806,0.02912143421622269,0.02718819513781543,0.04382401347979459,0.04035941459346284,0.019484861792244308,0.019957547423407957,0.013023368254021315,0.011235364823003684,0.0152197186503948,0.012538987228520931,0.01783101182568429,0.010223819818331108,0.015535222622143088,0.012744397011927828,0.013051035447970346,0.011171536508603502,0.019233914420810634,0.019909223515055505,0.029991323748108877,0.02449149677943284,0.016389548217201885,0.015221885173627733,0.016298003817426333,0.013022033144703479,0.024996842182588914,0.017975402237969583,0.03244964162922594,0.017340705668187836,0.025383344299706363,0.018257412287244666,0.01650500398999823,0.013322357489365657,0.016791248169247153,0.015462706761365557,0.01703294230847119,0.01612604527978345,0.014933058971546398,0.013340254413107324,0.024375943812437365,0.018592976678350605,0.041282809938199806,0.030576304498063936,0.06017469703692727,0.037751604468017154,0.041616222658665776,0.030772442487229375,0.02475957541649982,0.018855648475880067,0.014948784012917255,0.013500560438568024,0.01336504474867237,0.01083181472798897,0.02236342863652255,0.01934548800599169,0.04728247682299358,0.03381754395675694,0.07372990159679484,0.04835856262885506,0.08547419965422408,0.03915145516539404,0.07455538559513757,0.048803123061687013,0.048302959241466034,0.03441563897978191,0.02271496829132457,0.019674038911983563,0.06107090112439619
82,93,G019_20211114_053000.WAV,G019_21-11-14.wav,MURCIE,5.0,46036.363,5.0,23497.352,0.0,0.06787183028395123,0.05821594418335023,0.04698207353717148,0.04506484365714817,0.035365026836114956,0.034363681758454764,0.036036849804545676,0.039341369597007424,0.04067961011102546,0.0401018034142232,0.03553831873431697,0.03933252381610752,0.035742868398775246,0.034529896369150784,0.04737189413132166,0.04512284234233835,0.064524859128894,0.05656713119881909,0.04069914893860349,0.03716756204274716,0.025507125600345706,0.023539700653488177,0.027364597933685522,0.02599809828888422,0.03427123959021929,0.028214501229285104,0.027555280835420914,0.026193651057491014,0.02737085195454317,0.02462437103888225,0.042867398991656806,0.03822770164405144,0.04867393273170774,0.0474873046875303,0.02903277058612857,0.030385962401936025,0.022182530585244494,0.019350444584498715,0.03178308314096082,0.025379001438550028,0.0418034115959396,0.029151900924364402,0.03236440686307791,0.02557486605203463,0.024353297647661216,0.0211076628169655,0.031284948725728706,0.030806999140042337,0.030414287417534432,0.028729674942594898,0.021783107949709325,0.022011814185382186,0.024427656765647676,0.020453642334624777,0.045140253075828383,0.034617613629755496,0.07049310322945894,0.04895244689872787,0.04513471488417862,0.03448798212577775,0.025080237828872056,0.021107813053955652,0.02258061249429074,0.02212640772740605,0.02710446801162667,0.022171576386761968,0.020786233017043472,0.019019661793956893,0.029572618162126953,0.023810015704513313,0.05470020696897112,0.045845951173345466,0.1014716382833125,0.07696373638227996,0.056944110086583004,0.046944999544833596,0.03242317430749318,0.02559044075855003,0.024435338383995062,0.021396110426210597,0.033468743708259655,0.021551374014185484,0.028917309920291217,0.02428481690845311,0.04943277923893924,0.03595592699243093,0.0784945681289614,0.05264084218192656,0.09448695434131063,0.04230027414832035,0.07859775916227212,0.05404216840165034,0.05273126093430473,0.040173550523536244,0.03586968846231046,0.028883702049618033,0.9762040994752305
83,94,G019_20211114_060000.WAV,G019_21-11-14.wav,INSECT,5.0,12436.363,5.0,4363.6367,0.0,0.031733618015731616,0.031958465482487514,0.02931601096589866,0.03266290588683809,0.030050767317806357,0.03048934118399371,0.032559895340834644,0.03687883365540358,0.036602366143226116,0.03752882736847322,0.032415416444946256,0.03686655957026512,0.029310899466903777,0.030088510135370714,0.029427393340863757,0.03277808806690987,0.019933314219816773,0.019296698706072625,0.016652954300470077,0.017968110814411922,0.01663643644818106,0.016155831123353146,0.02143107331447836,0.020750904465832245,0.027270993353871464,0.022762288855209353,0.020957733226320847,0.02050238247455503,0.016476682836585616,0.015983673892141795,0.0166167499461048,0.018073869850450047,0.014958159116861814,0.014185975172403298,0.010896283612211665,0.011404973509831684,0.0130305530502689,0.011452208277725182,0.020589904998077502,0.01719709939925264,0.029678833572840808,0.022241426714683717,0.020761456195305863,0.017402305217685432,0.012849772283160482,0.011335722103387421,0.010623411484077794,0.011323648235625568,0.010010638936946856,0.009128631311599378,0.010092050142936003,0.009290182288538836,0.015864683548817593,0.0123264795741463,0.026645492413666812,0.020877904813809977,0.04169729523943205,0.0254945215270453,0.02625444857617641,0.020620922915705664,0.015384287318774954,0.012042902340274901,0.009284748507739847,0.00882654574524334,0.008744098409738627,0.007618850219904817,0.014893700743153227,0.012333276432254731,0.027774347209563763,0.02016306213766715,0.0429230788403242,0.031468242120164774,0.061682275069551554,0.03570644594781262,0.042844023310765665,0.0314100341829557,0.02734236463128836,0.019595683897261754,0.013894966049555906,0.011466380905582503,0.013087709873189999,0.009599599609166254,0.023375465788278413,0.020893297085067448,0.04843130536428589,0.03698304667073859,0.08461981070607656,0.0573080540571639,0.10590571243521528,0.04885189105193276,0.08363649728828895,0.056755969932693225,0.04865893106226685,0.036594979520207974,0.021381457745095832,0.019131033250656595,0.41298815426207675
84,96,G019_20211114_080000.WAV,G019_21-11-14.wav,PULSOS,5.0,34472.727,5.0,2400.0,0.0,0.04774818584408992,0.04557595487947006,0.030466433944934312,0.03281966123502886,0.025595521619723036,0.02609884557537477,0.02825816693844483,0.03175520511730382,0.03252116159891061,0.03241927190113212,0.028289077611210044,0.031803459059080136,0.025811978319130315,0.026252002471161752,0.030581162424760545,0.03287186277174197,0.0326874436310179,0.030072299358323375,0.01955029455349414,0.02004006382119739,0.015436753373223299,0.014851978318056801,0.02037543952385968,0.019193947057021696,0.027612432778461864,0.021887499900783966,0.020456576034140413,0.019142144726895717,0.016125498855594576,0.015312385035577847,0.02024876454328392,0.020317695961734553,0.025319070095667272,0.023648690423808152,0.014333093461145615,0.014206446476621008,0.013348918646120074,0.011811245555200758,0.022529086647113207,0.018274658337639863,0.03447818451534665,0.026244002360546793,0.022599764090810257,0.0183198279228246,0.013865221338956723,0.012119149811029599,0.014841632800821253,0.014505183741634915,0.023980767274512215,0.02032580523641674,0.014398914132960851,0.012940993198073184,0.015032316964238672,0.012495597137777363,0.02819904536745157,0.022615181225700758,0.04656093423958535,0.030327489860091126,0.028373444959843723,0.022910229751321322,0.01578559811590846,0.01308013487869074,0.015668449264363088,0.013516547179191629,0.024225681732525966,0.020238894061874804,0.014658412591219958,0.013397629371187034,0.025237534002737913,0.01789983354592969,0.03765389383770014,0.026946856763894918,0.0498798433749057,0.02983243855040728,0.03794042144998112,0.027318798158682794,0.026071566265417293,0.018741993773901722,0.017268302169926888,0.015442841307868342,0.017560845594870127,0.015509070171899739,0.022190011138874272,0.019475627816684257,0.04835548129235564,0.0350250281834639,0.07794401625123798,0.05150710743043524,0.09181230776001008,0.041665021726964596,0.07695188185997233,0.05130486905605334,0.04786795634584352,0.03512476497090745,0.023130111183884243,0.020584726260302177,0.04759578850622433
85,97,G019_20211114_180000.WAV,G019_21-11-14.wav,INSECT,5.0,47781.82,5.0,3272.7273,0.0,0.038607538490193175,0.03661267994919686,0.027067482101420657,0.02921241679851265,0.023887600123946834,0.024518668839527,0.025417834197527037,0.02953416394090562,0.028645664507427056,0.02981621741242602,0.02554673331553951,0.029524711495598793,0.023917525964629146,0.02457014223590704,0.027018289909409993,0.02929658407461317,0.025051660963931494,0.023043073575572188,0.016754550341372444,0.017030834696361387,0.013792713538262454,0.013137073559443367,0.015929526466655138,0.01564926564588563,0.01927915226497536,0.016067090221828312,0.016034580729568353,0.01568480303974637,0.013598400614172449,0.013138998721104696,0.016442529430542294,0.01684417559462718,0.020551279452228555,0.018790601594313668,0.012002367881466879,0.011943136174687247,0.011719604726082248,0.010082679572560444,0.017445172374112014,0.013907065453202966,0.02394211094821674,0.015765888210214418,0.01753624812456122,0.014036447209348631,0.011576090263626982,0.009925934916548754,0.011775149509481077,0.011729715240886285,0.016541794470332726,0.013448964406559096,0.012050314609597332,0.010330610808961775,0.01432649164958797,0.011102734589486293,0.02321416510499076,0.018355002040855887,0.03682209124603454,0.02424279481212705,0.023462407585686698,0.018639332490983866,0.01486857829511824,0.011488701100488365,0.012122966626407635,0.010339919035612183,0.01806266449585116,0.013096765174832077,0.016297559365279563,0.013012832644178258,0.026554189320253236,0.018632238608978696,0.03692916669863243,0.025582156492583556,0.04439028309355369,0.022256441220410216,0.036212739752556476,0.02544178628072481,0.026036491038227586,0.01876997338970946,0.017220788880865815,0.01357424562979089,0.015507005001189327,0.015285150971801144,0.02253039103227609,0.02072274187640203,0.049411859253327986,0.03609713427422374,0.08034133779930032,0.052768332340335296,0.09373090161161655,0.04823736412022693,0.07729613703128783,0.05125722374788087,0.046616844597256374,0.03433081785056651,0.020713539395925965,0.019913744636797116,0.07197142797892293
86,99,G035_20211111_040000.WAV,G035_21-11-11.wav,INSECT,5.0,41470.586,5.0,2294.1177,0.0,0.030955363153473067,0.031043154443404334,0.02946110217959135,0.032624616243210586,0.030728241989559042,0.031132146965572465,0.03427425338233878,0.038983578402604066,0.04089485614401369,0.04243994091448413,0.03416244689439854,0.03892235058375014,0.030675810285588273,0.031206178015644414,0.030163323806811526,0.03297531521248086,0.019060984417304905,0.018268143049061752,0.01671073084061108,0.018075742427103848,0.01697829025694622,0.016596621044883058,0.021794171986924356,0.021278238922166282,0.027561729120961363,0.024453340029748152,0.021894927277805357,0.021415535104652307,0.017059548896309267,0.016333724001466956,0.01684810975457716,0.018095878284698715,0.015308481640100033,0.013414480574506397,0.011666322805148453,0.011539791873230636,0.014137503015687707,0.012059627175354092,0.02235221665463962,0.01818501638974466,0.032002154099720834,0.021633264308390902,0.022661239534586257,0.01835023719604907,0.01452356824888061,0.012375905425539183,0.012203545381061288,0.011852817227890135,0.01948989528068735,0.01502872508618361,0.013412025702560943,0.011712646860386715,0.019597869560260175,0.014678211926129153,0.029713871366237488,0.02239122527459316,0.04119227764450326,0.02956432864413304,0.02966848505134432,0.022408637551811883,0.019752949467821253,0.014871768919980053,0.01381023383698251,0.011877837771207524,0.014053310100952116,0.01919279695115553,0.013074629773519286,0.014423305704576948,0.03147873340226692,0.024688361801693474,0.05864596097039345,0.03964158000167817,0.07469690958529066,0.034046261587094305,0.058512633948389126,0.03958858012638322,0.03141938663583775,0.02468357311233429,0.01363433952163797,0.014697445065785738,0.004077945218194594,0.002618026175172722,0.018235406608621024,0.018507449207355954,0.04252803594014817,0.03458042684056652,0.09489245656811057,0.07248866884575468,0.15890673266939462,0.11245377919298147,0.09471031465514879,0.07239936135845945,0.043349775470117154,0.03486163917141202,0.020597907169127162,0.019413969085031228,0.09332840838725584
87,100,G035_20211111_050000.WAV,G035_21-11-11.wav,MURCIE,5.0,37235.297,5.0,25988.012,0.0,0.04652718898590009,0.046071992565641186,0.042274762350206475,0.04588813719050781,0.04133094311393768,0.041811524151804,0.046282962578243304,0.051878841474847705,0.05379549073536952,0.05464355630308878,0.04658071833590971,0.05192311901628107,0.04138761983733821,0.041872190159313864,0.0420839462421002,0.04583072271955091,0.034976522918621515,0.03131733315864581,0.029148261100691544,0.028614031522732786,0.026552554847977774,0.02441359719627294,0.031445240115189274,0.030501574704410422,0.03859041335957488,0.03545516673635418,0.031284426827158006,0.030345956595768154,0.026718968755392706,0.02445664308564572,0.028501738229571933,0.0282095980492431,0.033065311932731524,0.028075641813873564,0.024468496864022266,0.022443364723739433,0.022788254939707393,0.019155781877669083,0.030480786118383934,0.025312949517394084,0.03827767065286696,0.0280698562642392,0.029904322829008276,0.024995066712657596,0.022829323720386974,0.019280992858785297,0.024524760430834805,0.022410516182723675,0.049204330477734315,0.03684387372011927,0.02535594704918944,0.02308854370526719,0.0211640951723181,0.0187390517904645,0.03669500221436581,0.02902410525625264,0.05323553063087933,0.037387488205076,0.03679926750305579,0.029161565897215344,0.02141937325843956,0.01896748995199131,0.024861823504772028,0.02278458797061651,0.015248139491933543,0.01808733449815289,0.012786314503807262,0.013189770726954916,0.02470204812806449,0.02113622855757276,0.05447883745496115,0.041784100085650554,0.091214409367595,0.06373959692127328,0.05625347670981736,0.04255857079974031,0.02672832476607811,0.02230936912551226,0.013899663881089932,0.013846347355927064,0.008343208359806426,0.005933829136428922,0.017998611647881253,0.016753549338847967,0.045258784157073094,0.03283381149679731,0.07479937490148274,0.051965624040074924,0.10222323435970945,0.07876803290914443,0.07945681200951837,0.054612782558921526,0.05062016352770827,0.03665214803667986,0.0243714900345938,0.020755509188760103,0.6649772509137343
88,102,G035_20211111_083000.WAV,G035_21-11-11.wav,PULSOS,5.0,36529.414,5.0,-1.0,0.0,0.08557991454167009,0.07860018232275745,0.049879007734106036,0.0517768444527473,0.03424319360043795,0.035335539931632236,0.03379866312856494,0.0399786293558397,0.03525678667253266,0.03779083196093452,0.03378108994077424,0.03997126317707466,0.03448803715505879,0.0355056667760875,0.04939552082020299,0.051451009712019234,0.06670575049337733,0.06253752690325039,0.03473924947682477,0.034841990734206144,0.020525510574493568,0.020270839903504118,0.02016543783040757,0.02136825357227302,0.022483920441222268,0.02013904081071422,0.02026015678059942,0.021483903546758883,0.02039852761965296,0.020195891632049576,0.03484110996643295,0.03482428366839672,0.05186300226022132,0.04921007478551605,0.02454635109962937,0.02485586126751719,0.016266264008034444,0.01442415559903365,0.020345258599779825,0.016869706446372566,0.025381959794417583,0.016558505189221525,0.020480745920706894,0.0170965062599253,0.016880482121193256,0.01490511937233362,0.025449913887266452,0.025128930951828454,0.038068097290030474,0.0349766183255277,0.01866867817188719,0.018574995073720686,0.019239346686221005,0.015527137520068665,0.03182141313012133,0.023051683750593636,0.042847252293177165,0.024890008663980175,0.03177679430435009,0.02313748543384254,0.020376101704167517,0.016211966490479228,0.02091195667040975,0.01983921466461764,0.031329671696148614,0.024222267503623246,0.02029330497271081,0.017191210853687244,0.025685528257652846,0.020647470152245013,0.04964811770417299,0.037049145053778446,0.07740633854303061,0.05111934186085313,0.05063043562800875,0.03778941177559711,0.02801517883952495,0.02242318573431777,0.024586287387701224,0.019994269956824278,0.03864393295606028,0.028859538475706895,0.028378762089064993,0.022998261424442338,0.046031865786915434,0.033430869665993034,0.07471011633122095,0.05104362321454975,0.09776683733632353,0.07044096808495692,0.07815856215168221,0.05329706881029315,0.05093814926805925,0.037007318310228215,0.032569194566380605,0.025934432984327616,0.04860713473401706
89,103,G035_20211111_120000.WAV,G035_21-11-11.wav,INSECT,5.0,36352.94,5.0,6529.4116,0.0,0.03511465442330208,0.03571989106477509,0.03320079584002194,0.03708450690213143,0.03453472103554157,0.034834743757220024,0.04191293911278609,0.04538985185697844,0.05297192545736453,0.050193892681963614,0.041956649813816776,0.045415090127188966,0.03510161298309074,0.03514047457273303,0.03361566903612732,0.03720812960808675,0.020546162145967963,0.020950416211509875,0.018416676321638813,0.020899576902448008,0.02149376625903248,0.020796638650237995,0.034830661515542635,0.030631321268145193,0.050820703283060965,0.039502793500268876,0.034242013402928075,0.03039374007278305,0.021323809952957257,0.02068070803978614,0.018905981384420328,0.021148041636419083,0.012015164125004163,0.012440375927255118,0.011168769868901224,0.012913442947077821,0.01691239737677658,0.01565654571255352,0.036608485696437605,0.030539878740675503,0.06588278373618149,0.0512792915961544,0.03610637032932325,0.030324376375521624,0.01727806593033508,0.015795675464459803,0.011272274257639164,0.01299201066108878,0.008343490262452784,0.007714179571111773,0.009528932551447409,0.010296231291403361,0.019504456793194472,0.016027995499755126,0.03959160921140105,0.03353187228309122,0.07622525434763071,0.06072974118858007,0.03949227834223292,0.03339348038394087,0.020039086445178458,0.016342302921690352,0.009995942487692155,0.010514632357896608,0.006863742055115549,0.005829510665870458,0.011974221673475414,0.011812571625570261,0.025140680268125583,0.021628725586282746,0.0578002899153384,0.044176318733600985,0.09870427940564212,0.06672659701994194,0.05831399021864185,0.04445792509578039,0.02611042473798948,0.02228953525127755,0.013379996981425472,0.012645840259876506,0.0064418951232426865,0.005138140517538365,0.0198457886024947,0.017701079244474126,0.04681744058724331,0.033863991483420404,0.07656274178999982,0.05356949173371329,0.10722946067009013,0.08707634457925294,0.07804303084144566,0.054605730922263014,0.04855935272985136,0.03519689659847167,0.022201962346855408,0.019253812956923418,0.22198312823475752
90,105,G035_20211111_200000.WAV,G035_21-11-11.wav,INSECT,5.0,54882.35,5.0,4235.2944,0.0,0.033400990041799236,0.03204852966038914,0.025706831910611162,0.028799272158639855,0.025507027461268192,0.02589287762979852,0.02789312465275807,0.03167352692423885,0.0347841530757099,0.0353671665845577,0.02719017287293254,0.03144046850280897,0.025127482032348315,0.02564176978345952,0.025982922131650533,0.028916326863456302,0.014168370053814988,0.014993701838040973,0.013232560068721061,0.01464854493540773,0.014460708716715804,0.013713797396523982,0.01800414999842367,0.01721224269687191,0.02341807712021773,0.018829919296249137,0.01823848471289411,0.017282225194177124,0.01441990629971113,0.013601563291537038,0.013149270594029868,0.014670652881101665,0.007609812703531209,0.007597702027833887,0.008888513775923736,0.008959348297431665,0.013750416145419216,0.011120788042245797,0.019968745546416276,0.015915352255587812,0.027771569482236958,0.01896870570299337,0.02029936553244526,0.016106050310306312,0.013912723719999947,0.011153382775032293,0.00918086254905938,0.009084456865535218,0.004836771019814923,0.004606272125830675,0.01084487332061148,0.009456283847442331,0.022028552409202092,0.01597953019075988,0.03370867656179261,0.023853202086997708,0.04376516237623885,0.024344960643331075,0.034000444784323784,0.024020436716337405,0.022451564056414648,0.016305773465387044,0.011227768555697465,0.009714020757704257,0.003201412686083767,0.0029939919027167578,0.014686833274178064,0.014691471315700868,0.03703386591510163,0.028642423655000495,0.06865924428236926,0.045941665095865704,0.08829999791011392,0.048746434862616914,0.06914291801770119,0.0462821175555658,0.03779589266352406,0.02916897999201902,0.015569146576090662,0.01529904040275566,0.0022726253791875567,0.0021284918203586783,0.016632915904748195,0.021182782701541353,0.04421553093855862,0.04119881198717575,0.1186151195727167,0.08878069133012625,0.19759539264856243,0.13342196846681809,0.11992304336526524,0.08954171810884692,0.045970249370704146,0.04232989066569123,0.018645427606463726,0.02239620403973813,0.7689309363202474
91,108,G035_20211111_220000.WAV,G035_21-11-11.wav,MURCIE,5.0,27705.883,5.0,15176.471,0.0,0.0303324259026099,0.03162021099031274,0.024909258889584673,0.02789906936061734,0.024732618865307938,0.02513647677313175,0.028438710325378713,0.03180011416577605,0.038735356727933844,0.03860744148536245,0.02840876764393387,0.03181608429544937,0.024407305471170117,0.02482386257128245,0.02461536699798418,0.027816340733644297,0.016819429566057906,0.01613669771784383,0.015616963214555909,0.01584441366618535,0.01507145966654133,0.014133105493540573,0.01923662386894218,0.018451843521465776,0.027552812995113602,0.023187358310828948,0.019096360307877015,0.01837566449417044,0.01476707048767435,0.013930562248072518,0.0147947884173225,0.015455856202053123,0.012898802738551717,0.011778428051157004,0.012132199084769384,0.011197978121379033,0.014376802174945203,0.011636380309386922,0.020460105720612493,0.016690869831593295,0.030278513136022832,0.02293407582654575,0.019983437018174188,0.016464249758541737,0.013913677751732306,0.011296885865416578,0.011623646181149309,0.010858493102706588,0.0124276267057892,0.010958444339157592,0.013534662380752311,0.0115961806666101,0.021744615583082685,0.01593932686511668,0.03135035022110281,0.022400082221709278,0.040439538968796894,0.026377173500734562,0.03124344745302664,0.022436511639885866,0.021640682422541375,0.015856331771712546,0.014106863959163963,0.011962303797891191,0.006060893303769627,0.0067676136304232835,0.01497603111636535,0.014958814295853854,0.03601536214193957,0.02766614429575612,0.06524580826951917,0.043533252044970584,0.08156699922183132,0.041862498103710226,0.06438658587999303,0.043132038684018645,0.0358918082873474,0.027576117984770603,0.015274799463438312,0.015206007410571685,0.0032796413340457843,0.002879083242937571,0.017140796907561852,0.02077781632156618,0.04510710378340575,0.04047774973693378,0.11364805619151414,0.08376203361042972,0.1826935294535509,0.12303915561314147,0.11298314717539344,0.08353190418314384,0.04506007543248943,0.04056458770427381,0.019494714634274317,0.02151736728926536,0.7089547070056792
92,109,G056_20211113_040000.WAV,G056_21-11-13.wav,INSECT,5.0,78457.836,5.0,8289.156,0.0,0.03831404490280104,0.030737730140934852,0.0335407127025712,0.03178313845772818,0.02849583713463147,0.027048356891597264,0.027918982008799543,0.03100499014413795,0.03055115531202647,0.03133359429021661,0.02800344862456787,0.031043953240964615,0.02817745588716608,0.027083136649756874,0.033292457774886035,0.03157066898110899,0.05979890462458155,0.040768917547890936,0.043106458626469106,0.03236454157303581,0.024850547393617337,0.02156267570501898,0.020006794062591066,0.01966960724279212,0.020920796190727675,0.018259214961094793,0.02022231911499997,0.01960372349944159,0.02458689803555632,0.021254282307968587,0.04254721245478388,0.03214467371139564,0.10661286762908045,0.07916044685443185,0.06257356333328783,0.04752074697691181,0.022940484921952657,0.022686212631576524,0.019011302352921058,0.018368992713304666,0.022961070370732067,0.015584812302174886,0.02000793891467984,0.01869554495358279,0.022027933480565653,0.022047222401526182,0.05989013073309682,0.04632977379352616,0.12469291738093004,0.117647830035204,0.03737711996131662,0.04871955886319118,0.015570360262514009,0.014701350062705914,0.02818117411181299,0.021936321550602763,0.04262319206434133,0.0268285852996379,0.028484533203343487,0.022142893319344874,0.015990761110366052,0.014664362871273541,0.03342878071045592,0.04594755552053763,0.022390821369080823,0.021818823890288486,0.015145192749188597,0.014605117444370486,0.026817466653457498,0.019149290064164798,0.04043731270854527,0.02882717089170576,0.05580236756363458,0.04254815362716513,0.04077785364399455,0.029181661793129688,0.027337423320845405,0.019622540381036613,0.015399490728153819,0.014501416248901234,0.009089884114300728,0.009755685026626045,0.01978817833095425,0.018742892848196257,0.047915428517140736,0.036037603936369046,0.08374373011758608,0.05664573118435362,0.10661792087142061,0.06114130046903727,0.08383618636688428,0.056968876328669905,0.04847576174896786,0.03670098633110358,0.021453987829301833,0.020066215545893638,0.06951100733023795
93,113,G057_20211108_020000.WAV,G057_21-11-08.wav,LLUVIA,5.0,83212.72,5.0,545.8911,0.0,0.040782446139652456,0.03910011174448086,0.025399897853392084,0.026957700420090457,0.020132505451746243,0.020542780745714275,0.020276221554147687,0.023607853220812082,0.020565758257037572,0.0220642469408064,0.019911957626874175,0.023470286623357706,0.02014114613864491,0.020505979609116463,0.025312393201813613,0.026958258052382524,0.028801278731695527,0.02642248409810005,0.016754781360645468,0.016626998189562574,0.011309167049448765,0.011102135713912923,0.011133524312741276,0.011916468237348897,0.011494816700655403,0.010819193784356626,0.01122968120243318,0.011963144195294786,0.011336448846029164,0.011127997018505613,0.016667446898647652,0.01657527964266199,0.023560308120664713,0.021457893136171035,0.012158726304707967,0.011789718451645947,0.009340282694561957,0.007979841550233494,0.010770689347884464,0.009021343246355628,0.012235004984599673,0.006641622183198779,0.010846488218615304,0.00902121425461816,0.009128455039798752,0.007876449440856323,0.011844587342825267,0.01162557808389203,0.0180267582534585,0.015585059268297355,0.010999706310014637,0.009894349627385324,0.013040870484106234,0.009717450680171873,0.017342121258724703,0.012538986764821023,0.020427116371432127,0.008305057230155968,0.017367465969659646,0.012592821468065478,0.013050545210011963,0.009667306968179537,0.011107397034764467,0.009877011418345587,0.014227021436888244,0.011459564963196155,0.01385344741688571,0.011373496975019522,0.024740155402205442,0.01728018702620491,0.03477504055131538,0.023184118038609917,0.03834580164797207,0.014226804033939024,0.03459417178595465,0.023141525981014946,0.024645530969505135,0.017337761723793237,0.014241914776900434,0.011747178172452724,0.01114718026385478,0.010895791371487473,0.021047335883270048,0.01868881885563941,0.048005680698885056,0.03466165494250077,0.07731936680288627,0.05067166287218903,0.09165014123436127,0.04673971615325118,0.07694865226588712,0.05042633793903469,0.047113758875856816,0.034149690613122834,0.02047437467244017,0.018544289565677687,0.05035822597053693
